rollout/ep_rew_mean,time/total_timesteps
440.1980794483502,0.0
411.35935431834423,5050.50505050505
314.87010389495333,10101.0101010101
954.2325517957925,15151.515151515152
511.430274277492,20202.0202020202
827.5354982755716,25252.52525252525
670.610894882894,30303.030303030304
667.8080375401622,35353.53535353535
1454.2608035664725,40404.0404040404
1212.0229333706816,45454.545454545456
1163.5159829737443,50505.0505050505
1337.1453663139546,55555.555555555555
1851.0505958337685,60606.06060606061
877.8306824998677,65656.56565656565
1275.7289742727787,70707.0707070707
1482.1936473955034,75757.57575757576
1231.4039411877059,80808.0808080808
2148.3237496125244,85858.58585858585
1772.2366316404823,90909.09090909091
2373.86818139755,95959.59595959596
1152.4154381581527,101010.101010101
2114.0395680615193,106060.60606060606
1877.3691609588918,111111.11111111111
2009.0177889317104,116161.61616161616
3165.409742102945,121212.12121212122
2733.2716403961285,126262.62626262626
2589.5498917504315,131313.1313131313
2398.1309014954386,136363.63636363635
3287.3324381976613,141414.1414141414
3046.6848479826895,146464.64646464647
2023.7333586768261,151515.15151515152
3459.3647078544645,156565.65656565657
2063.6430357453546,161616.1616161616
2207.756228005606,166666.66666666666
2944.4283247190306,171717.1717171717
2948.5450238113126,176767.67676767675
2889.2244818068384,181818.18181818182
2130.225501363604,186868.68686868687
3425.544706561252,191919.19191919192
3015.221346289847,196969.69696969696
2572.3234378076963,202020.202020202
3587.4395250859975,207070.70707070705
2743.4295915530265,212121.21212121213
2633.849498128381,217171.71717171717
3480.6259564434454,222222.22222222222
3744.7140202827286,227272.72727272726
3188.6540364061743,232323.2323232323
2900.105402076567,237373.73737373736
3630.69686439387,242424.24242424243
3304.542846336603,247474.74747474748
3807.063870872678,252525.25252525252
2290.7639978260295,257575.75757575757
2153.7211873150163,262626.2626262626
3641.0038537785463,267676.76767676766
871.4995853191456,272727.2727272727
3376.4219923119454,277777.77777777775
3575.1642085735525,282828.2828282828
3313.6322220111674,287878.78787878784
3708.539994454289,292929.29292929295
3593.7739056253085,297979.797979798
3155.8391051318044,303030.30303030304
3253.8541480206322,308080.8080808081
3705.3624280989193,313131.31313131313
3593.7613087802356,318181.8181818182
3643.76543527507,323232.3232323232
3105.2888488972158,328282.82828282827
3297.855949426329,333333.3333333333
2835.0984292243925,338383.83838383836
3151.9895896776356,343434.3434343434
3715.140234783702,348484.84848484845
3945.8383420746613,353535.3535353535
3247.7756846723732,358585.8585858586
3612.045078120379,363636.36363636365
2798.773580832543,368686.8686868687
3920.431809358374,373737.37373737374
3586.3853764772202,378787.8787878788
2945.516865622044,383838.38383838383
3813.7127344754945,388888.8888888889
3923.951724160597,393939.3939393939
2911.1291431838217,398989.89898989897
3819.6966678894487,404040.404040404
3717.366224628561,409090.90909090906
3797.5208604798913,414141.4141414141
4020.840895390036,419191.91919191915
3970.3335436999887,424242.42424242425
3667.854805073935,429292.9292929293
3966.2588009091996,434343.43434343435
3688.1641135892096,439393.9393939394
3889.9139864652802,444444.44444444444
4064.8621784480156,449494.9494949495
4055.465904983344,454545.45454545453
4136.642425093738,459595.9595959596
4059.9664124619208,464646.4646464646
3018.2988759952136,469696.96969696967
3887.2224686891395,474747.4747474747
3963.64779891429,479797.97979797976
3944.724990663623,484848.48484848486
3567.812757973204,489898.9898989899
3989.63667102825,494949.49494949495
3923.2889740596606,500000.0
