rollout/ep_rew_mean,time/total_timesteps
3507.355773602875,572864.3216080401
2930.0287321066717,577889.4472361809
3558.0966250503725,582914.5728643215
5035.597473938509,587939.6984924623
4378.02168377026,592964.8241206029
4093.8284626101827,597989.9497487437
4599.0993335535,603015.0753768844
3663.77101721188,608040.2010050251
4518.324500535862,613065.3266331658
3565.424589705109,618090.4522613065
4620.3806224833825,623115.5778894472
5014.49929958878,628140.7035175879
4622.9846430242205,633165.8291457286
3892.5787238550256,638190.9547738692
4985.515462618156,643216.08040201
4767.133118437251,648241.2060301508
4925.588103792572,653266.3316582914
4547.892702865923,658291.4572864322
4656.900534214476,663316.5829145728
4757.010310538086,668341.7085427135
5008.978003558879,673366.8341708542
5046.403436578099,678391.9597989949
5166.150004573322,683417.0854271356
5151.06272039485,688442.2110552763
4166.24622738584,693467.3366834171
5141.082046133224,698492.4623115577
4812.840011534556,703517.5879396985
4818.398566519517,708542.7135678391
4358.572098544875,713567.8391959799
4863.102408942092,718592.9648241205
4968.647700247625,723618.0904522613
4353.208513654641,728643.2160804019
5321.835840339534,733668.3417085427
3770.676598333254,738693.4673366834
4110.758877274389,743718.592964824
3828.726342504965,748743.7185929648
4891.353508534881,753768.8442211054
4851.845388988523,758793.9698492462
5182.438979766992,763819.0954773868
4537.99113729098,768844.2211055276
5366.648372316652,773869.3467336682
5194.000739186411,778894.472361809
4723.487620028061,783919.5979899497
5381.270617669822,788944.7236180904
3988.625667046889,793969.8492462311
4578.807930469707,798994.9748743718
5275.381577020525,804020.1005025125
4620.156574652179,809045.2261306532
2951.676484521683,814070.3517587939
4221.186671737058,819095.4773869346
5401.808083476173,824120.6030150753
3167.526068155571,829145.7286432161
4932.50676472725,834170.8542713567
4830.472945099726,839195.9798994975
5413.003971812453,844221.1055276381
5259.01570059439,849246.2311557789
4697.929184564897,854271.3567839195
5436.975901342865,859296.4824120603
4841.075613420891,864321.6080402009
5130.023827612469,869346.7336683417
5144.825185647548,874371.8592964824
4030.296074791838,879396.984924623
5251.196312163605,884422.1105527638
5536.843393409736,889447.2361809044
3337.182706725911,894472.3618090452
5472.797444500889,899497.4874371858
3522.9800235274406,904522.6130653266
3101.5323521698656,909547.7386934672
5431.494070832565,914572.864321608
5001.3435931052445,919597.9899497487
4594.232839778664,924623.1155778894
4706.5255568035755,929648.2412060301
4715.551768161406,934673.3668341708
4948.023592156112,939698.4924623115
4555.072537090797,944723.6180904522
4555.575885915974,949748.7437185929
4899.034764975135,954773.8693467336
5466.154303146352,959798.9949748743
4631.516187624194,964824.120603015
4710.45890089788,969849.2462311557
5074.049949603301,974874.3718592965
5418.936721119275,979899.4974874371
4864.083548925131,984924.6231155779
