rollout/ep_rew_mean,time/total_timesteps
-12.563871962735796,0.0
-90.82933333907258,5050.50505050505
-104.89875603099054,10101.0101010101
24.289741533890055,15151.515151515152
-41.23891851287154,20202.0202020202
140.08857743690143,25252.52525252525
311.06405005365866,30303.030303030304
319.3649744256371,35353.53535353535
493.12641095535525,40404.0404040404
628.075463421869,45454.545454545456
653.1612441936456,50505.0505050505
934.1872078152122,55555.555555555555
560.5726932016573,60606.06060606061
726.2165835013573,65656.56565656565
810.0583182781252,70707.0707070707
1375.7301186222098,75757.57575757576
1024.6368413975672,80808.0808080808
647.5176261846643,85858.58585858585
1856.0586317669063,90909.09090909091
1829.4991993245555,95959.59595959596
2394.054359519526,101010.101010101
1912.0383428591795,106060.60606060606
1372.049252628835,111111.11111111111
2177.536558546663,116161.61616161616
2415.148103987579,121212.12121212122
1460.2219481167251,126262.62626262626
1816.3573939392968,131313.1313131313
2469.0139919689036,136363.63636363635
2140.3161722439318,141414.1414141414
1062.4133431411383,146464.64646464647
3241.9799302300526,151515.15151515152
2582.2335663775348,156565.65656565657
3146.047797031123,161616.1616161616
3313.3227494465755,166666.66666666666
2777.52788924971,171717.1717171717
2697.3220886190893,176767.67676767675
3628.572427723404,181818.18181818182
3712.117137392738,186868.68686868687
3134.849313039727,191919.19191919192
4052.0220170686284,196969.69696969696
4152.371438214047,202020.202020202
3974.388013289423,207070.70707070705
3674.4899675240144,212121.21212121213
3899.127612770958,217171.71717171717
3549.0555443155718,222222.22222222222
4177.095086604889,227272.72727272726
4252.230810104045,232323.2323232323
3386.0153536295707,237373.73737373736
4151.809562430876,242424.24242424243
3847.0743656986006,247474.74747474748
3291.141963649021,252525.25252525252
4619.109999298696,257575.75757575757
3504.49652074651,262626.2626262626
4452.177680933978,267676.76767676766
4681.305633467584,272727.2727272727
4022.4677970234093,277777.77777777775
4742.6319216141055,282828.2828282828
4726.805262342115,287878.78787878784
4631.165185453476,292929.29292929295
4564.535147024848,297979.797979798
3695.137656928804,303030.30303030304
4184.863001360018,308080.8080808081
4732.417188950514,313131.31313131313
4837.0410443551,318181.8181818182
4783.660988628226,323232.3232323232
4366.937956211042,328282.82828282827
4537.15422651411,333333.3333333333
4823.2846731482905,338383.83838383836
4624.24354697279,343434.3434343434
4865.7858745751055,348484.84848484845
4875.923680341502,353535.3535353535
4617.913010168729,358585.8585858586
5125.141302033831,363636.36363636365
4537.408670038842,368686.8686868687
5093.530563493217,373737.37373737374
5085.324980757904,378787.8787878788
5133.673766584266,383838.38383838383
5050.535277031102,388888.8888888889
4679.136017209841,393939.3939393939
3970.990891332265,398989.89898989897
4275.782606351062,404040.404040404
5127.876414320275,409090.90909090906
5020.570456003076,414141.4141414141
5184.502626999707,419191.91919191915
5175.883798876612,424242.42424242425
5045.152249886404,429292.9292929293
5076.468215310375,434343.43434343435
5270.406874816678,439393.9393939394
4320.051963587082,444444.44444444444
4131.566156558613,449494.9494949495
4773.458678418576,454545.45454545453
5209.169120434033,459595.9595959596
5206.983267487299,464646.4646464646
4837.214033737138,469696.96969696967
5392.915739819766,474747.4747474747
5385.150631388659,479797.97979797976
5395.475748061671,484848.48484848486
5392.479858125331,489898.9898989899
5085.284047778918,494949.49494949495
5357.491413909418,500000.0
