rollout/ep_rew_mean,time/total_timesteps
373.26465813361654,0.0
339.8154398913918,5050.50505050505
404.2033877652378,10101.0101010101
442.992314525261,15151.515151515152
284.0237454067189,20202.0202020202
436.8067404417228,25252.52525252525
74.68462729880488,30303.030303030304
429.15866142296017,35353.53535353535
471.2030765451832,40404.0404040404
430.4374709299401,45454.545454545456
495.8335893520838,50505.0505050505
503.377627750199,55555.555555555555
496.23687134547265,60606.06060606061
559.0175121632763,65656.56565656565
609.8405120843768,70707.0707070707
945.2498938241009,75757.57575757576
2077.4406114688936,80808.0808080808
1677.4442758623131,85858.58585858585
731.8820675150305,90909.09090909091
1212.6273127779366,95959.59595959596
2849.2953819547315,101010.101010101
1642.3799129197953,106060.60606060606
1254.6242999356555,111111.11111111111
1181.040085009565,116161.61616161616
1628.4683265843757,121212.12121212122
1343.5257851245474,126262.62626262626
674.3236227438105,131313.1313131313
1632.1289849842467,136363.63636363635
2730.466240462149,141414.1414141414
2864.196405269822,146464.64646464647
759.5827467168724,151515.15151515152
898.6732657623718,156565.65656565657
2591.1860208515454,161616.1616161616
2399.999504406752,166666.66666666666
2408.9508106014755,171717.1717171717
692.3524616219149,176767.67676767675
3105.0748155516185,181818.18181818182
3214.474856827751,186868.68686868687
2848.9571347198794,191919.19191919192
2408.3779610904066,196969.69696969696
3236.298956025879,202020.202020202
3161.5791121255947,207070.70707070705
3343.1797606328378,212121.21212121213
1169.4715680875158,217171.71717171717
3010.9303358042275,222222.22222222222
613.5313030489649,227272.72727272726
3271.2027973059758,232323.2323232323
3266.826597844315,237373.73737373736
3388.616745079739,242424.24242424243
3413.415686421789,247474.74747474748
3295.6599144921993,252525.25252525252
3216.0345563962715,257575.75757575757
3261.207334925323,262626.2626262626
3367.155293557446,267676.76767676766
974.8319043715137,272727.2727272727
2939.9008699089095,277777.77777777775
1628.6773064909817,282828.2828282828
2909.083764499439,287878.78787878784
3418.049960944985,292929.29292929295
3351.721385760638,297979.797979798
3276.0362121195967,303030.30303030304
3354.5890350233085,308080.8080808081
2916.3836740087745,313131.31313131313
3424.003360876399,318181.8181818182
3231.8244679932973,323232.3232323232
1378.7361161344193,328282.82828282827
3398.6734994895946,333333.3333333333
3244.1893547721775,338383.83838383836
3238.217741955695,343434.3434343434
3435.7916464415293,348484.84848484845
3436.8562717090012,353535.3535353535
2615.0571744940967,358585.8585858586
1761.0279083451521,363636.36363636365
3408.30945671419,368686.8686868687
3086.8144763026507,373737.37373737374
3444.670214772047,378787.8787878788
3417.423034969106,383838.38383838383
3325.2591019568013,388888.8888888889
2820.5103685775675,393939.3939393939
2221.496568149906,398989.89898989897
903.5227430648893,404040.404040404
2813.7300462606927,409090.90909090906
1568.1764151467066,414141.4141414141
1740.8906541046804,419191.91919191915
3346.92133471133,424242.42424242425
3428.9537964235737,429292.9292929293
1474.2752883154533,434343.43434343435
1833.836030449055,439393.9393939394
1905.0791298784584,444444.44444444444
3369.6690651697777,449494.9494949495
3398.5022931409317,454545.45454545453
3372.048658246736,459595.9595959596
3439.477640265439,464646.4646464646
2311.8658078017493,469696.96969696967
522.0134593549528,474747.4747474747
3334.7380137420455,479797.97979797976
3433.6446430775673,484848.48484848486
3425.695460855664,489898.9898989899
1669.5884089239607,494949.49494949495
1475.1386370609468,500000.0
