rollout/ep_rew_mean,time/total_timesteps
4290.025154322872,683417.0854271356
5013.1737032624105,688442.2110552763
5352.345267468203,693467.3366834171
4556.7780548393575,698492.4623115577
5258.061281456245,703517.5879396985
5176.216751566028,708542.7135678391
4076.0159687853024,713567.8391959799
4502.967960045452,718592.9648241205
5286.568648944804,723618.0904522613
5284.804512498958,728643.2160804019
4907.562885212648,733668.3417085427
4848.961830851718,738693.4673366834
4601.450289727314,743718.592964824
5044.329423714904,748743.7185929648
4863.043739646124,753768.8442211054
5133.62747681191,758793.9698492462
5123.296259918979,763819.0954773868
5055.751125146552,768844.2211055276
4282.1392477114005,773869.3467336682
3911.065395799856,778894.472361809
4031.331445958365,783919.5979899497
4672.8464671047805,788944.7236180904
5300.183579421425,793969.8492462311
4691.898228633549,798994.9748743718
4449.835569492951,804020.1005025125
4086.3570457753012,809045.2261306532
4844.044306160496,814070.3517587939
5213.453636108302,819095.4773869346
2845.3594509799595,824120.6030150753
5307.411582085,829145.7286432161
5085.1763167765,834170.8542713567
4979.696702084022,839195.9798994975
4833.914472177433,844221.1055276381
5153.650757531297,849246.2311557789
4795.529360143311,854271.3567839195
4857.996781351044,859296.4824120603
3775.651926001159,864321.6080402009
5008.576800708368,869346.7336683417
5252.322493500202,874371.8592964824
4362.241216395565,879396.984924623
4860.758244192405,884422.1105527638
4551.643076090384,889447.2361809044
5252.1276317163265,894472.3618090452
4571.628225855978,899497.4874371858
5418.666490610021,904522.6130653266
5151.370323532917,909547.7386934672
4447.5529159344605,914572.864321608
5188.401733739937,919597.9899497487
4037.344515594525,924623.1155778894
4129.536784307234,929648.2412060301
4325.073955389306,934673.3668341708
5058.827626678145,939698.4924623115
5344.907105941442,944723.6180904522
5049.212835935539,949748.7437185929
5189.323717992753,954773.8693467336
4953.066407575157,959798.9949748743
5250.248275511884,964824.120603015
5560.043599787442,969849.2462311557
4862.801428710869,974874.3718592965
4449.126406949059,979899.4974874371
5292.5383951550775,984924.6231155779
4168.970674537077,989949.7487437185
5239.867035555509,994974.8743718592
4795.621381932282,1000000.0
