rollout/ep_rew_mean,time/total_timesteps
250.48609310961606,0.0
183.46112832416503,5025.125628140703
328.16240572867054,10050.251256281406
369.80817206394397,15075.376884422109
330.30682341572845,20100.502512562813
290.39768398578883,25125.628140703517
389.6157607499143,30150.753768844217
376.1657925553571,35175.87939698492
809.9986632453716,40201.005025125625
727.9912197802577,45226.13065326633
165.79432343819968,50251.25628140703
391.0666255050158,55276.38190954774
433.2640867377577,60301.507537688434
476.2498229002519,65326.63316582914
374.6890955460957,70351.75879396984
405.71756785427044,75376.88442211055
503.14413080926516,80402.01005025125
544.3390558814144,85427.13567839195
661.3249198862003,90452.26130653266
418.94953783996834,95477.38693467336
410.56094996807326,100502.51256281407
697.7727047091599,105527.63819095476
662.1951228273103,110552.76381909547
601.86630741346,115577.88944723617
409.16730624420114,120603.01507537687
553.5051228016852,125628.14070351758
646.7768344813655,130653.26633165828
634.536449073725,135678.391959799
678.9729944249459,140703.51758793968
735.2191239761383,145728.64321608038
695.0278180785836,150753.7688442211
713.2426284194191,155778.8944723618
786.9821640198039,160804.0201005025
779.8182166360231,165829.1457286432
895.6796699221271,170854.2713567839
687.6269374289463,175879.39698492462
1276.726311112578,180904.52261306532
1391.5879066906955,185929.648241206
1402.0334867061583,190954.7738693467
906.3633988176023,195979.89949748744
870.8399389166746,201005.02512562813
885.3960654585737,206030.15075376883
1110.341221349378,211055.27638190953
1276.4969061422717,216080.40201005022
1403.3619662778422,221105.52763819095
1942.2918203265058,226130.65326633165
1224.129451599832,231155.77889447234
1244.7710155501231,236180.90452261304
1749.4518354342842,241206.03015075374
1185.1420566965528,246231.15577889446
1367.1672456215006,251256.28140703516
1347.2932604425623,256281.40703517586
1085.705800820225,261306.53266331655
1137.4215352700692,266331.6582914573
1016.9435368943093,271356.783919598
1154.8302043120061,276381.9095477387
1359.9593370085208,281407.03517587937
1373.50097747564,286432.16080402007
1468.4471181154229,291457.28643216076
1120.7475167886091,296482.41206030146
1187.904460711232,301507.5376884422
1130.1673671806816,306532.6633165829
1256.101367231522,311557.7889447236
1398.114747096292,316582.9145728643
1264.2043247628349,321608.040201005
1310.8534519411392,326633.1658291457
1168.0853466587928,331658.2914572864
917.5050863359018,336683.4170854271
873.1325267237382,341708.5427135678
1253.7753569102556,346733.66834170854
996.252437898972,351758.79396984924
925.0262380568008,356783.91959798994
983.9264783921429,361809.04522613063
1055.9669953832652,366834.17085427133
1103.1660918274229,371859.296482412
1002.4678128484178,376884.4221105527
1144.8364787058276,381909.5477386934
1203.4050929260786,386934.6733668341
1345.571520884761,391959.7989949749
1176.5478712828688,396984.92462311557
1117.5647521985022,402010.05025125627
1338.1558817819941,407035.17587939696
1088.2596547725682,412060.30150753766
1160.482492179654,417085.42713567836
1356.1635094174724,422110.55276381905
1219.1932281400818,427135.67839195975
1311.2320721203691,432160.80402010045
1149.5459509474504,437185.9296482412
1235.3891835178692,442211.0552763819
1331.784414753904,447236.1809045226
1500.6577444187647,452261.3065326633
1331.4606049455665,457286.432160804
1411.2073453403934,462311.5577889447
1210.4847420275187,467336.6834170854
1555.0976938161882,472361.8090452261
1388.7572879186487,477386.9346733668
1519.4469570159204,482412.0603015075
1242.0207305732276,487437.1859296482
1351.5644632286387,492462.3115577889
1126.3633558040333,497487.4371859296
1349.628491534395,502512.5628140703
1442.8412936234638,507537.688442211
1053.0097271975396,512562.8140703517
1048.41305036378,517587.9396984924
1018.6500443801863,522613.0653266331
1129.6943468572279,527638.1909547738
1002.6045700206454,532663.3165829146
1133.8543316630369,537688.4422110552
1135.2342862511953,542713.567839196
1168.2737612385881,547738.6934673366
1198.3455948891437,552763.8190954773
846.5332310585749,557788.9447236181
1142.2149930677629,562814.0703517587
1247.8314726116555,567839.1959798995
1186.5977296410688,572864.3216080401
1376.7799372426773,577889.4472361809
1279.270979246066,582914.5728643215
1531.7879667031027,587939.6984924623
1260.6929061299893,592964.8241206029
1199.0518445891737,597989.9497487437
1551.0884726406753,603015.0753768844
1540.5027131712363,608040.2010050251
1582.462107714973,613065.3266331658
2532.587124443861,618090.4522613065
1681.6062808988045,623115.5778894472
1400.1282569136108,628140.7035175879
1586.1293307659166,633165.8291457286
1525.2695862369746,638190.9547738692
1640.3409025350088,643216.08040201
2597.0150052709346,648241.2060301508
1633.510113799382,653266.3316582914
1723.6670752217444,658291.4572864322
2142.6904750303347,663316.5829145728
2882.8371344252037,668341.7085427135
3002.201468073908,673366.8341708542
1799.691484190766,678391.9597989949
1958.4100239330012,683417.0854271356
1981.4905990107131,688442.2110552763
1844.388924160476,693467.3366834171
1764.6748433305893,698492.4623115577
2011.3805097272266,703517.5879396985
2168.7674829447,708542.7135678391
3343.219340125106,713567.8391959799
2353.8696519405084,718592.9648241205
2542.3946676825376,723618.0904522613
3027.797727628613,728643.2160804019
1685.8563496041813,733668.3417085427
2468.7061003904037,738693.4673366834
2430.0002175453815,743718.592964824
2115.1092688739514,748743.7185929648
3560.5800044309494,753768.8442211054
1475.6936711702908,758793.9698492462
2678.307315615861,763819.0954773868
3202.9322294741605,768844.2211055276
3130.4044160615103,773869.3467336682
3030.5547355128933,778894.472361809
3949.3739603105146,783919.5979899497
2406.7537520832857,788944.7236180904
3162.895714446192,793969.8492462311
2834.546350101554,798994.9748743718
2615.915587073265,804020.1005025125
3740.5382414382984,809045.2261306532
3437.2648065119843,814070.3517587939
2608.906611740779,819095.4773869346
1958.1524681212068,824120.6030150753
3609.494242504768,829145.7286432161
2906.1660393148886,834170.8542713567
3760.350660762089,839195.9798994975
2779.377401564964,844221.1055276381
3512.4784030823566,849246.2311557789
4047.4871289844727,854271.3567839195
3727.6803504911272,859296.4824120603
3863.9706326570995,864321.6080402009
4084.111707196819,869346.7336683417
3668.1642521846684,874371.8592964824
3728.0294172495255,879396.984924623
3642.271264121501,884422.1105527638
3866.4767527310105,889447.2361809044
4011.01620953549,894472.3618090452
4137.50176358769,899497.4874371858
3757.3293941550605,904522.6130653266
4087.4250944110217,909547.7386934672
3550.448414772766,914572.864321608
3773.4410308423153,919597.9899497487
3673.9336522344993,924623.1155778894
3201.801072391044,929648.2412060301
2713.5893131780367,934673.3668341708
3915.0428432600324,939698.4924623115
3941.4910340728843,944723.6180904522
3441.682451819864,949748.7437185929
4039.339682433284,954773.8693467336
4015.00146388789,959798.9949748743
3341.5796359055776,964824.120603015
3835.6021663899905,969849.2462311557
4051.1744598316313,974874.3718592965
3451.62326627747,979899.4974874371
3236.6451327368754,984924.6231155779
2912.2568375765118,989949.7487437185
3858.8220848439464,994974.8743718592
3434.8724866753937,1000000.0
